,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Company,Company,Company,Company,Company,Company,Company,Company,Company,Company,Company,Company,Country,Country,Country,Spoken_lang,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,Descriptive,Numerical,Numerical,Numerical,Numerical,Numerical,Release_year,Release_month,Release_month,Release_month,Release_month,Release_month,Release_month,Release_month,Release_month,Release_month,Release_month,Release_month,Release_month,Numerical,Numerical,Company,Company,Company,Company,Release_year,Release_year,Release_year,Release_year,Release_year,Numerical,Country,Country,Country,Country,Country,Country,Country
1888,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000.0,108.0,65500300.0,176.0,46.0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1889,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11000000.0,111.0,44998252.0,127.0,42.0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,3,0,1,1,0,0,0,0,0,1,3,0,0,0,0,0,1,0
1890,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74000000.0,93.0,325186032.0,482.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,6,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1891,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000000.0,98.0,1217307.0,203.0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,15,1,1,0,0,0,0,0,0,1,4,1,0,0,0,1,0,0
1892,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50000000.0,91.0,239258712.0,237.0,28.0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1893,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000000.0,105.0,83160734.0,406.0,18.0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1894,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000.0,189.0,205405498.0,119.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,4,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1895,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,107000000.0,157.0,87713825.0,399.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1896,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000.0,127.0,327311859.0,390.0,37.0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1897,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38000000.0,106.0,27655433.0,431.0,78.0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1898,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000.0,117.0,131100000.0,264.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1899,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6000000.0,114.0,1905409.0,388.0,94.0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1900,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55000000.0,98.0,133680000.0,194.0,79.0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1901,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.0,78.0,103291131.0,272.0,40.0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,1,1,0,0,0,1,0,2,1,0,0,0,0,0,0
1902,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000.0,127.0,59945183.0,416.0,69.0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1904,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000000.0,99.0,61402445.0,658.0,23.0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1905,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000000.0,116.0,38974697.0,650.0,142.0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,5,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1906,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950000.0,103.0,18530000.0,162.0,55.0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1907,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23400000.0,174.0,62948361.0,261.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1909,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76000000.0,109.0,69959751.0,238.0,33.0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,3,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0
1910,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20000000.0,102.0,70711175.0,291.0,44.0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1911,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50100000.0,105.0,159062963.0,470.0,19.0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22000000.0,100.0,51695362.0,704.0,42.0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1913,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000000.0,101.0,82150183.0,366.0,20.0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,5,0,1,1,0,0,0,0,1,0,3,1,0,0,0,0,0,0
1914,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2500000.0,86.0,60141683.0,84.0,27.0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1915,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800000.0,115.0,18309793.0,241.0,21.0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,9,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
1916,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35000000.0,91.0,4353792.0,376.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1917,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000000.0,102.0,29000000.0,163.0,20.0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1918,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35000000.0,88.0,57197876.0,149.0,19.0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1919,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5000000.0,117.0,55198285.0,167.0,48.0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1920,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000.0,92.0,3982459.0,135.0,29.0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1921,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,69000000.0,114.0,86855739.0,406.0,22.0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,6,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1922,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000000.0,96.0,123729176.0,167.0,40.0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1923,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,120000000.0,124.0,286168572.0,466.0,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,5,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1924,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000000.0,87.0,79493831.0,397.0,28.0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1925,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000000.0,99.0,244819862.0,906.0,37.0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,4,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1926,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,64000000.0,92.0,102057758.0,321.0,46.0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,6,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1927,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42000000.0,91.0,117592831.0,338.0,37.0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1928,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000000.0,152.0,35534000.0,652.0,52.0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30000000.0,115.0,100014025.0,150.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,5,0,1,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0
1930,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000.0,133.0,11930050.0,210.0,39.0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1931,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4000000.0,79.0,215880014.0,165.0,31.0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1932,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,80000000.0,128.0,162944923.0,161.0,31.0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,6,0,0,1,1,0,0,0,1,0,4,1,0,0,0,0,0,0
1933,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55000000.0,95.0,268047808.0,479.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,9,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1934,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22000000.0,132.0,97818139.0,390.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1935,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32500000.0,125.0,288383523.0,352.0,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1936,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125000000.0,115.0,240942515.0,314.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,11,0,0,1,1,0,0,0,0,1,6,1,0,1,0,0,0,0
1937,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000.0,120.0,224920315.0,518.0,66.0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,3,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1938,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,900000.0,95.0,4212823.0,99.0,94.0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1939,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137000000.0,138.0,245284946.0,185.0,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,29,4,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1940,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,60000000.0,97.0,109285033.0,188.0,44.0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1941,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17000000.0,120.0,213525736.0,176.0,81.0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,1,0,1,1,0,0,0,1,0,4,0,0,1,0,0,0,0
1942,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35000000.0,110.0,77488607.0,108.0,34.0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,5,0,1,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0
1943,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35000000.0,125.0,117867984.0,126.0,40.0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,0,1,1,1,0,0,0,0,1,3,0,1,0,0,0,0,0
1944,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000000.0,94.0,384147.0,530.0,43.0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,3,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1945,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38000000.0,100.0,119723358.0,403.0,27.0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1946,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30000000.0,75.0,163644662.0,371.0,38.0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,11,0,1,1,1,0,0,1,0,0,2,0,0,1,0,0,0,0
1947,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24000000.0,105.0,70181428.0,208.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1948,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18000000.0,97.0,74189677.0,209.0,31.0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1950,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,35000000.0,105.0,866550.0,320.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0
1951,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12000000.0,98.0,56964642.0,223.0,53.0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1952,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000000.0,104.0,2585522.0,156.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,22,1,1,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0
1953,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35000000.0,84.0,86787530.0,143.0,100.0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,16,1,1,1,0,0,0,0,1,0,4,1,0,0,0,0,0,0
1954,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155000000.0,175.0,167294772.0,236.0,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,8,0,1,1,1,0,0,0,1,0,6,1,0,0,0,0,0,0
1955,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500000.0,124.0,22889018.0,338.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,16,1,1,0,0,0,0,0,1,0,8,1,0,0,0,0,0,0
1956,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,55000000.0,110.0,99274467.0,297.0,32.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,3,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0
1957,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55000000.0,114.0,74870866.0,176.0,22.0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1958,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000.0,110.0,9652338.0,247.0,97.0,1,0,0,0,0,0,0,0,0,0,1,0,0,11,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1959,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25000000.0,96.0,72629670.0,338.0,12.0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0
1960,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,300000.0,91.0,70000000.0,228.0,22.0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,70000000.0,124.0,240031094.0,403.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1963,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,35000000.0,116.0,397788.0,162.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,7,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
